sciName	kingdom	taxID	locus	earliestExprStage	stageSerial
Homo sapiens	eukaryota	9606	ENSG00000171241	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171243	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171262	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171282	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171291	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171295	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171298	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171302	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171303	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171310	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171311	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171316	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171320	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000171346	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171357	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171365	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171368	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171388	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171401	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171408	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171425	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171431	adult	7
Homo sapiens	eukaryota	9606	ENSG00000171435	adult	7
Homo sapiens	eukaryota	9606	ENSG00000171443	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171444	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171446	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171448	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171450	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171451	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171456	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171462	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171466	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171467	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171469	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171475	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171476	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000171488	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171490	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171492	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171497	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171502	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171503	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171509	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171522	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000171530	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000171532	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171552	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171560	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171564	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171566	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171570	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171574	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171587	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171596	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171603	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171604	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171612	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000171617	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171621	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171634	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171649	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171659	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171700	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171714	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171720	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171724	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171735	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171759	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171763	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171766	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171786	infant	5
Homo sapiens	eukaryota	9606	ENSG00000171790	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171791	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171793	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171798	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171806	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171811	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171819	juvenile	6
Homo sapiens	eukaryota	9606	ENSG00000171823	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171827	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171848	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171860	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171861	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171862	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171864	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171867	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171872	juvenile	6
Homo sapiens	eukaryota	9606	ENSG00000171873	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171885	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171903	adult	7
Homo sapiens	eukaryota	9606	ENSG00000171914	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171916	juvenile	6
Homo sapiens	eukaryota	9606	ENSG00000171928	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171940	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171951	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171956	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000171960	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171970	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171984	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000171988	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000171992	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172000	juvenile	6
Homo sapiens	eukaryota	9606	ENSG00000172006	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172007	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172016	adult	7
Homo sapiens	eukaryota	9606	ENSG00000172031	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172037	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172046	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172053	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172057	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172059	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172061	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172062	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172071	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172073	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172081	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172115	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172123	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172137	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172164	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172175	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172197	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000172201	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172209	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172215	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172216	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172232	adult	7
Homo sapiens	eukaryota	9606	ENSG00000172236	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172239	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172243	neonate	4
Homo sapiens	eukaryota	9606	ENSG00000172244	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172260	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172269	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172270	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172273	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172292	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172296	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172315	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172322	adult	7
Homo sapiens	eukaryota	9606	ENSG00000172331	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172339	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000172340	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172345	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172346	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172349	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172361	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172367	adult	7
Homo sapiens	eukaryota	9606	ENSG00000172375	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172379	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172380	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172399	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172403	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172404	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172409	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172426	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000172432	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172461	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172465	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172466	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172476	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172482	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172497	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172508	adult	7
Homo sapiens	eukaryota	9606	ENSG00000172524	adult	7
Homo sapiens	eukaryota	9606	ENSG00000172530	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172531	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172534	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172543	juvenile	6
Homo sapiens	eukaryota	9606	ENSG00000172548	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172554	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172572	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172575	blastocyst	2
Homo sapiens	eukaryota	9606	ENSG00000172578	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172586	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172613	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172650	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172653	fetus	3
Homo sapiens	eukaryota	9606	ENSG00000172661	embryoid body	1
Homo sapiens	eukaryota	9606	ENSG00000172667	embryoid body	1
